"1","Comox 1 (5926801) IRI","[5926801]","1086","1080","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Campbell River (CA), B.C.","[944]","1087","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Campbell River (5924034) CY","[5924034]","1088","1087","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Strathcona D (Oyster Bay - Buttle Lake) (5924042) RDA","[5924042]","1089","1087","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Campbell River 11 (5924804) IRI","[5924804]","1090","1087","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Quinsam 12 (5924812) IRI","[5924812]","1091","1087","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Homalco 9 (5924840) IRI","[5924840]","1092","1087","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Nenagwas 12 (5924843) IRI","[5924843]","1093","1087","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Powell River (CA), B.C.","[945]","1094","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Powell River (5927008) CY","[5927008]","1095","1094","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","qathet B (5927012) RDA","[5927012]","1096","1094","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","qathet C (5927016) RDA","[5927016]","1097","1094","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Sechelt (Part) (5927806) IGD","[5927806]","1098","1094","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Williams Lake (CA), B.C.","[950]","1099","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Williams Lake (5941009) CY","[5941009]","1100","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo D (5941010) RDA","[5941010]","1101","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo E (5941012) RDA","[5941012]","1102","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo F (5941014) RDA","[5941014]","1103","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Alkali Lake 1 (5941801) IRI","[5941801]","1104","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Deep Creek 2 (5941805) IRI","[5941805]","1105","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Dog Creek 1 (5941806) IRI","[5941806]","1106","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Dog Creek 2 (5941807) IRI","[5941807]","1107","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Soda Creek 1 (5941810) IRI","[5941810]","1108","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Johny Sticks 2 (5941811) IRI","[5941811]","1109","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Williams Lake 1 (5941812) IRI","[5941812]","1110","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Sandy Harry 4 (5941868) IRI","[5941868]","1111","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Swan Lake 3 (5941872) IRI","[5941872]","1112","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Alkali Lake 4A (5941873) IRI","[5941873]","1113","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Little Springs (5941885) IRI","[5941885]","1114","1099","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Quesnel (CA), B.C.","[952]","1115","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Quesnel (5941013) CY","[5941013]","1116","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo A (5941019) RDA","[5941019]","1117","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo B (5941021) RDA","[5941021]","1118","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Wells (5941025) DM","[5941025]","1119","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo C (5941026) RDA","[5941026]","1120","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Cariboo I (5941027) RDA","[5941027]","1121","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Quesnel 1 (5941809) IRI","[5941809]","1122","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kluskus 1 (5941833) IRI","[5941833]","1123","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Coglistiko River 29 (5941835) IRI","[5941835]","1124","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Nazco 20 (5941837) IRI","[5941837]","1125","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Trout Lake Alec 16 (5941852) IRI","[5941852]","1126","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Sundayman's Meadow 3 (5941864) IRI","[5941864]","1127","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Euchinico Creek 17 (5941866) IRI","[5941866]","1128","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Baezaeko River 27 (5941881) IRI","[5941881]","1129","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Alexandria (5941882) IRI","[5941882]","1130","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Dragon Lake 3 (5941886) IRI","[5941886]","1131","1115","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Prince Rupert (CA), B.C.","[955]","1132","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Port Edward (5947007) DM","[5947007]","1133","1132","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Prince Rupert (5947012) CY","[5947012]","1134","1132","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","North Coast A (5947016) RDA","[5947016]","1135","1132","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Lax Kw'alaams 1 (5947809) IRI","[5947809]","1136","1132","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","S1/2 Tsimpsean 2 (5947810) IRI","[5947810]","1137","1132","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Terrace (CA), B.C.","[965]","1138","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Terrace (5949011) CY","[5949011]","1139","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kitimat-Stikine C (Part 1) (5949013) RDA","[5949013]","1140","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kitimat-Stikine E (5949018) RDA","[5949018]","1141","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kitsumkaylum 1 (5949804) IRI","[5949804]","1142","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kshish 4 (5949805) IRI","[5949805]","1143","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kulspai 6 (5949807) IRI","[5949807]","1144","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Kitselas 1 (5949844) IRI","[5949844]","1145","1138","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Prince George (CA), B.C.","[970]","1146","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Prince George (5953023) CY","[5953023]","1147","1146","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fraser-Fort George A (5953038) RDA","[5953038]","1148","1146","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fraser-Fort George C (5953042) RDA","[5953042]","1149","1146","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fraser-Fort George D (5953044) RDA","[5953044]","1150","1146","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fraser-Fort George F (5953048) RDA","[5953048]","1151","1146","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fort George 2 (5953801) IRI","[5953801]","1152","1146","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Dawson Creek (CA), B.C.","[975]","1153","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Pouce Coupe (5955005) VL","[5955005]","1154","1153","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Dawson Creek (5955014) CY","[5955014]","1155","1153","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Peace River D (5955021) RDA","[5955021]","1156","1153","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fort St. John (CA), B.C.","[977]","1157","886","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Taylor (5955030) DM","[5955030]","1158","1157","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Fort St. John (5955034) CY","[5955034]","1159","1157","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Peace River C (5955042) RDA","[5955042]","1160","1157","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Yukon","[60]","1161","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Whitehorse (CA), Y.T.","[990]","1162","1161","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Whitehorse (6001009) CY","[6001009]","1163","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Lake Laberge 1 (6001010) SG","[6001010]","1164","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Mt. Lorne (6001044) HAM","[6001044]","1165","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Ibex Valley (6001055) HAM","[6001055]","1166","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Marsh Lake (6001058) NO","[6001058]","1167","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Macpherson-Grizzly Valley (6001059) NO","[6001059]","1168","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Whitehorse, Unorganized (6001060) NO","[6001060]","1169","1162","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Northwest Territories","[61]","1170","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Yellowknife (CA), N.W.T.","[995]","1171","1170","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Yellowknife (6106023) CY","[6106023]","1172","1171","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","Nunavut","[62]","1173","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"2","Tenure - Non-response rate","","1","","",,,,
"2","Tenure - Imputation rate","","2","","",,,,
"2","Condominium status - Non-response rate","","3","","",,,,
"2","Condominium status - Imputation rate","","4","","",,,,
"2","Number of rooms - Non-response rate","","5","","",,,,
"2","Number of rooms - Imputation rate","","6","","",,,,
"2","Number of bedrooms - Non-response rate","","7","","",,,,
"2","Number of bedrooms - Imputation rate","","8","","",,,,
"2","Period of construction - Non-response rate","","9","","",,,,
"2","Period of construction - Imputation rate","","10","","",,,,
"2","Dwelling condition - Non-response rate","","11","","",,,,
"2","Dwelling condition - Imputation rate","","12","","",,,,
"2","Rent monthly cash - Non-response rate","","13","","",,,,
"2","Rent monthly cash - Imputation rate","","14","","",,,,
"2","Monthly mortgage payments - Non-response rate","","15","","",,,,
"2","Monthly mortgage payments - Imputation rate","","16","","",,,,
"2","Value (owner estimated) - Non-response rate","","17","","",,,,
"2","Value (owner estimated) - Imputation rate","","18","","",,,,
"2","Monthly use or occupancy payment for dwelling - Non-response rate","","19","","",,,,
"2","Monthly use or occupancy payment for dwelling - Imputation rate","","20","","",,,,

Symbol Legend
Description,Symbol
"not available for a specific reference period","..",
"less than the limit of detection","<LOD",
"value rounded to 0 (zero) where there is a meaningful distinction between true zero and the value that was rounded","0s",
"data quality: excellent","A",
"data quality: very good","B",
"data quality: good","C",
"data quality: acceptable","D",
"use with caution","E",
"too unreliable to be published","F",
"not applicable","...",
"preliminary","p",
"revised","r",
"suppressed to meet the confidentiality requirements of the Statistics Act","x",
"terminated","t",

"Survey Code","Survey Name"
"3901","Census of Population"

"Note ID",Note
1,"Definitions of the quality indicators  Information on the definitions of the quality indicators presented in this table and indications on how they can be interpreted is available in the 2021 Census Data Quality Guidelines. Information on each question or concept is available in the reference guide for the domain of interest."

"Correction ID","Correction Date","Correction Note"
"Dimension ID","Member ID","Attribute Key",Title,Label,"Long Label",Value
1,1,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.1"
1,1,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","01"
1,1,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Country"
1,1,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","Country"
1,1,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","..."
1,1,10,"PR_CODE","Province or territory geocode","Province or territory geocode","01"
1,1,14,"DQF_NOTE","Data quality note","Data quality note","Excludes census data for one or more incompletely enumerated reserves or settlements."
1,1,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Country"
1,1,12,"GEO_NAME","Geography name","Geography name","Canada"
1,1,13,"DQF_CODE","Data quality flag","Data quality flag","20000"
1,1,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A000011124"
1,1,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.3"
1,2,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.1"
1,2,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","10"
1,2,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Province or territory"
1,2,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","PR"
1,2,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,2,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,2,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,2,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Province"
1,2,12,"GEO_NAME","Geography name","Geography name","Newfoundland and Labrador"
1,2,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,2,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A000210"
1,2,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.4"
1,3,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.9"
1,3,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","001"
1,3,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,3,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,3,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,3,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,3,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,3,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,3,12,"GEO_NAME","Geography name","Geography name","St. John's"
1,3,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,3,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503001"
1,3,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.1"
1,4,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.8"
1,4,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001472"
1,4,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,4,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,4,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,4,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,4,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,4,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,4,12,"GEO_NAME","Geography name","Geography name","Holyrood"
1,4,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,4,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001472"
1,4,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.3"
1,5,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.3"
1,5,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001485"
1,5,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,5,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,5,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,5,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,5,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,5,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,5,12,"GEO_NAME","Geography name","Geography name","Conception Bay South"
1,5,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,5,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001485"
1,5,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.1"
1,6,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.1"
1,6,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001504"
1,6,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,6,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,6,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,6,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,6,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,6,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,6,12,"GEO_NAME","Geography name","Geography name","Portugal Cove-St. Philip's"
1,6,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,6,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001504"
1,6,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.0"
1,7,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.9"
1,7,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001505"
1,7,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,7,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,7,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,7,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,7,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,7,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,7,12,"GEO_NAME","Geography name","Geography name","Pouch Cove"
1,7,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,7,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001505"
1,7,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.4"
1,8,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.2"
1,8,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001507"
1,8,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,8,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,8,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,8,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,8,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,8,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,8,12,"GEO_NAME","Geography name","Geography name","Flatrock"
1,8,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,8,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001507"
1,8,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","0.6"
1,9,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.9"
1,9,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001509"
1,9,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,9,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,9,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,9,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,9,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,9,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,9,12,"GEO_NAME","Geography name","Geography name","Torbay"
1,9,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,9,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001509"
1,9,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.6"
1,10,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,10,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001511"
1,10,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,10,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,10,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,10,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,10,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,10,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,10,12,"GEO_NAME","Geography name","Geography name","Logy Bay-Middle Cove-Outer Cove"
1,10,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,10,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001511"
1,10,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.2"
1,11,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.7"
1,11,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001512"
1,11,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,11,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,11,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,11,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,11,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,11,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,11,12,"GEO_NAME","Geography name","Geography name","Bauline"
1,11,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,11,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001512"
1,11,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.6"
1,12,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.1"
1,12,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001517"
1,12,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,12,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,12,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,12,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,12,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,12,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,12,12,"GEO_NAME","Geography name","Geography name","Paradise"
1,12,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,12,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001517"
1,12,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.9"
1,13,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.5"
1,13,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001519"
1,13,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,13,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CY"
1,13,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,13,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,13,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,13,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","City"
1,13,12,"GEO_NAME","Geography name","Geography name","St. John's"
1,13,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,13,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001519"
1,13,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.6"
1,14,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.1"
1,14,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001542"
1,14,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,14,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CY"
1,14,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,14,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,14,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,14,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","City"
1,14,12,"GEO_NAME","Geography name","Geography name","Mount Pearl"
1,14,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,14,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001542"
1,14,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.9"
1,15,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.4"
1,15,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001551"
1,15,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,15,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,15,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,15,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,15,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,15,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Town"
1,15,12,"GEO_NAME","Geography name","Geography name","Petty Harbour-Maddox Cove"
1,15,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,15,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A00051001551"
1,15,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.3"
1,16,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.3"
1,16,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","1001557"
1,16,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census subdivision"
1,16,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","T"
1,16,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","N.L."
1,16,10,"PR_CODE","Province or territory geocode","Province or territory geocode","10"
1,16,14,"DQF_NOTE","Data quality note","Data quality note","..."
